version,caseid,mode,weight_full,registered,ideo,ideoHarris,ideoTrump,ideoDems,ideoReps,pid7,supportVoterID,supportFelonVote,supportTransSports,supportLGJob,supportBirthright,supportWall,attend,age,marital,educ,activeduty,union,race,children,havepassport,gender,transgender,sexualorientation,income,concernedhealthcare,polviolence,polviolchange,watchHannity,watchMaddow,watchSharkTank,watchNCIS,watchAndersonCooper,watch60Minutes,watchMeetThePress,watchPriceIsRight,watchGMA,watchToday,watchSNL,mobilProtest,mobilPetition,mobilDonate,mobilArgue,mobilContact,voted2024,votechoice24,howvoted24,howdifficultvote,harrisFT,trumpFT,DemHouseCandFT,RepHouseCandFT,walzFT,vanceFT,bidenFT,fundamentalistsFT,feministsFT,liberalsFT,unionsFT,bigbusinessFT,conservativesFT,scotusFT,gaylesbianFT,congressFT,muslimsFT,christiansFT,magaFT,jewsFT,policeFT,transFT,blmFT,nraFT,fbiFT,ruralFT,plannedParenthoodFT,houseIncumbent,importImmig,importCost,importClimate,importGuns,importAbortion,democImport,officialsDontCare,noSay,tooComplicated,understandPol,votesCountedFairly,affirmativeAction,vaccinesSchools,greenhouseGas,backgroundChecks,assaultRifles,rural,supportTransMilitary,intpol,preferDemoc,ctAuthority,usDemocracy,trustCongress,trustGovernment,trustJudiciary,trustScientists,trustParties,trustMedia,asianamericanFT,hispanicFT,blacksFT,illegalImmigrantFT,whitesFT,winner2020,state,harris24,trump24,female,dem,independent,gop,hispanic,white,black,aapi
ANES2024TimeSeries_20250808,141663,2,,1,6,3,7,4,7,1,2,2,4,1,7,6,2,63,1,3,3,2,1,0,2,2,2,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,70,0,,,70,0,70,50,70,50,70,30,10,30,50,60,50,50,0,60,70,50,50,50,70,60,70,4,3,1,3,3,2,1,1,1,1,1,1,5,2,2,1,6,3,2,1,1,1,5,3,3,2,1,3,3,50,50,50,40,50,2,OH,,,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141664,2,,2,2,2,7,2,6,1,,4,2,2,4,4,1,79,2,3,3,2,1,0,2,1,2,1,2,2,1,6,0,0,0,0,0,0,0,0,1,1,0,2,2,2,2,2,0,,3,6,85,15,,,70,30,85,70,60,70,85,60,60,50,40,60,0,90,50,85,85,3,70,45,85,75,75,3,2,1,2,1,3,2,3,4,3,3,3,4,4,2,1,2,1,7,2,1,2,8,2,1,2,2,2,2,40,50,45,25,85,2,FL,,,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141665,2,,1,4,4,1,4,2,2,2,3,2,2,6,4,1,80,2,1,1,2,1,0,1,2,2,1,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,2,2,2,2,2,1,1,1,1,85,0,,50,85,0,85,50,60,60,50,50,60,15,40,40,60,70,60,60,70,40,40,60,50,70,70,3,2,1,2,3,2,1,3,2,3,4,2,6,4,2,1,7,4,4,3,1,4,5,3,3,3,2,3,2,60,50,60,40,70,2,MD,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141666,2,,1,5,1,5,1,7,5,1,1,2,1,6,2,2,27,1,3,3,1,1,2,2,1,2,1,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,30,60,,,40,50,50,50,50,60,70,50,50,50,50,50,50,60,50,50,70,50,50,50,50,50,50,2,2,1,3,3,3,1,1,1,3,4,2,4,1,2,2,5,2,4,2,2,1,7,3,3,3,2,2,2,50,50,50,40,50,2,MI,,,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141667,2,,1,2,2,7,2,7,1,1,1,2,1,4,7,2,59,1,3,3,2,1,0,2,2,2,1,3,3,1,5,0,0,0,1,0,0,0,0,1,0,0,2,2,2,2,2,1,1,2,3,100,0,,0,100,0,100,50,70,85,70,50,30,70,70,30,50,60,0,85,50,85,85,50,85,85,100,4,1,1,2,2,1,1,1,1,2,2,3,2,2,2,1,1,4,1,1,1,1,4,3,4,3,2,3,2,50,96,95,70,95,2,FL,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141668,2,,1,6,1,5,1,5,6,1,3,1,1,4,3,1,67,1,5,3,2,1,0,2,1,2,1,5,2,1,4,,,,,,,,,,,,2,1,2,2,1,1,2,1,1,20,60,20,,0,50,5,20,10,25,50,5,60,69,50,30,50,60,35,50,70,30,10,50,25,90,30,4,1,1,4,5,4,2,2,2,4,3,4,6,7,5,2,6,2,4,2,4,2,6,3,3,2,2,3,4,75,70,70,25,60,1,CT,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141671,2,,2,2,3,6,3,6,3,2,2,7,1,7,7,1,78,5,4,3,2,2,0,1,2,2,1,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,0,,3,6,60,30,,,50,50,85,70,85,85,70,85,40,40,70,40,60,100,40,40,85,70,50,50,50,100,85,2,2,1,1,2,3,1,4,4,4,3,1,1,1,1,1,1,1,1,3,1,2,8,2,2,2,1,2,1,70,85,100,50,100,2,TX,,,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141672,,,1,3,1,7,1,7,1,,2,1,1,7,4,1,45,1,3,3,2,1,0,2,2,2,1,4,2,1,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141673,2,,1,6,1,6,1,6,6,1,4,1,2,2,1,2,38,1,4,3,2,1,1,2,2,2,1,5,3,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,1,1,0,100,0,,0,85,30,50,50,30,40,50,85,70,50,50,50,70,85,50,70,50,50,50,50,60,0,2,2,1,5,2,2,2,2,5,2,3,2,6,1,6,4,7,3,4,3,2,3,5,3,3,3,2,4,4,50,50,50,0,50,1,MO,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141674,2,,1,2,2,7,2,7,1,1,1,7,1,6,5,2,46,1,5,3,2,1,2,1,2,2,1,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,2,1,85,15,,,85,15,75,45,75,60,60,50,30,40,65,40,60,50,15,60,55,65,60,15,50,50,75,2,2,1,2,2,1,1,5,5,5,2,2,1,1,2,1,1,2,1,1,2,1,10,2,2,2,1,2,2,60,60,60,40,60,2,MA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141675,2,,1,2,2,7,3,7,1,,2,4,1,7,7,2,68,1,4,3,1,2,0,1,2,2,1,5,3,1,2,0,1,0,0,0,0,0,0,0,0,1,2,2,1,1,2,1,1,2,1,100,0,,10,95,0,100,0,70,100,70,30,0,10,100,35,100,100,0,100,30,100,70,0,40,100,100,4,3,3,2,2,2,1,3,4,4,3,2,2,1,1,1,1,1,4,2,1,3,8,3,2,2,2,2,3,100,85,100,50,70,2,CA,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141677,2,,1,3,4,3,4,5,1,2,2,4,3,6,6,1,57,3,3,3,2,2,0,2,2,2,1,1,2,3,1,0,0,0,0,0,1,0,1,0,1,0,2,2,2,1,2,1,1,1,1,100,0,,,30,0,60,50,60,0,30,30,60,60,15,40,0,60,0,30,0,0,100,50,40,60,100,3,2,1,1,3,1,2,1,1,3,3,5,3,1,1,1,7,4,4,3,3,3,10,3,2,3,2,2,2,70,85,100,50,70,2,AL,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141678,2,,1,7,1,7,,4,7,1,7,1,1,3,1,1,69,1,2,3,2,1,0,2,2,2,1,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,1,0,100,50,,0,100,15,40,40,30,70,70,100,70,70,60,50,100,100,70,85,60,40,70,70,85,40,3,1,1,3,3,4,1,4,4,4,2,4,5,6,2,2,2,1,7,2,1,5,8,1,2,1,2,2,3,85,85,85,0,85,1,FL,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141680,2,,1,2,2,7,2,6,1,1,2,7,1,1,6,1,75,2,4,3,1,1,0,1,2,2,1,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,2,1,100,0,,15,85,0,85,0,85,0,70,70,50,0,85,70,50,70,0,70,70,85,100,0,79,70,85,2,2,1,2,2,2,1,3,3,4,2,1,4,4,2,1,1,1,2,1,1,1,7,2,2,2,1,2,2,100,85,70,70,,2,VA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141681,2,,1,6,1,5,2,5,6,1,1,7,1,4,1,1,70,3,3,3,2,3,0,1,2,2,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,2,2,2,0,,3,6,30,70,,,,100,85,85,70,85,70,70,85,100,50,85,70,100,,85,85,50,40,50,85,70,50,2,3,1,1,1,3,1,2,2,2,3,2,1,1,1,1,1,2,1,4,1,3,10,3,3,3,3,3,3,100,100,100,85,100,2,IL,,,1,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,141682,2,,1,4,4,7,2,7,1,3,2,4,1,7,7,1,64,3,4,3,1,2,0,1,2,2,1,5,2,1,3,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,2,1,1,1,1,90,0,,,80,0,70,30,85,90,90,15,40,15,85,30,85,85,0,70,50,70,85,30,70,50,85,4,2,1,2,1,1,1,1,1,3,2,2,2,1,2,1,1,1,2,2,1,3,6,3,2,2,1,3,2,70,85,100,70,50,2,NY,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141683,2,,1,7,1,6,1,4,7,1,6,1,1,1,1,2,59,1,3,2,2,1,0,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,0,99,20,,0,78,10,25,7,15,0,15,60,50,15,20,0,80,70,60,70,0,0,20,0,95,0,4,1,1,5,5,2,5,1,2,4,2,2,7,7,7,3,7,4,7,1,3,1,4,4,4,2,2,3,3,60,60,75,0,75,1,GA,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141684,2,,1,7,1,7,1,6,7,1,7,1,1,4,1,1,50,1,3,3,1,1,0,2,2,2,1,4,2,3,4,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,10,80,25,,0,100,12,50,10,50,75,50,85,50,50,40,50,100,75,95,90,50,10,50,50,100,0,2,2,1,5,3,4,1,3,4,3,3,2,4,1,4,2,6,4,7,2,3,2,5,3,3,2,2,3,3,50,,50,50,50,1,CO,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141685,2,,1,,1,4,7,1,1,,2,4,1,3,1,1,69,3,1,3,2,2,0,2,1,2,4,1,4,5,1,,,,,,,,,,,,2,2,2,2,2,1,1,2,1,85,100,,15,85,50,85,,,40,100,30,60,100,,70,70,,,100,85,70,100,70,85,,50,1,1,2,1,2,2,4,2,3,2,4,3,3,6,6,4,6,3,3,4,5,1,9,2,2,3,3,3,2,70,50,100,50,85,2,MD,1,0,0,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141686,2,,1,2,7,1,6,2,7,1,1,1,1,7,1,1,53,3,2,3,2,3,2,1,1,2,1,5,1,1,7,0,0,0,0,1,1,1,0,0,1,0,2,2,2,2,2,1,2,2,1,0,100,0,,0,85,0,100,85,15,50,0,85,70,50,15,0,100,100,50,70,50,100,85,40,70,85,4,2,1,3,2,2,2,2,2,4,2,5,4,7,1,1,1,1,7,2,1,1,7,2,2,2,2,2,3,50,100,50,0,50,1,CO,0,1,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,141687,2,,1,3,2,6,2,6,1,,2,3,1,4,6,2,73,1,4,3,2,1,0,1,2,2,1,5,1,1,1,0,1,0,0,1,0,1,0,0,0,0,2,1,1,2,2,1,1,2,1,85,0,,30,70,15,70,15,85,70,60,30,15,30,50,40,30,70,15,60,60,40,60,0,70,60,85,2,3,3,1,2,2,1,4,4,4,2,1,4,1,1,1,1,2,4,2,1,2,8,3,2,2,1,3,2,60,60,40,40,60,2,MN,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141688,2,,1,4,4,6,4,6,4,,2,1,2,4,4,1,52,1,4,2,2,2,0,2,1,2,1,,3,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,90,15,,50,70,15,90,40,65,50,50,50,60,40,40,40,50,100,0,70,50,50,50,40,50,50,50,4,2,1,2,2,3,1,2,3,3,3,2,2,4,4,1,1,3,5,2,3,2,4,3,2,3,2,3,3,,,,,,2,GA,1,0,0,0,1,0,0,0,1,0
ANES2024TimeSeries_20250808,141689,2,,1,6,1,6,1,6,7,1,7,1,4,4,1,1,61,1,1,2,2,1,0,2,1,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,2,1,1,0,100,0,,0,100,0,100,0,0,50,10,100,70,0,50,0,100,100,100,100,0,0,100,0,100,0,4,1,1,5,1,5,5,1,4,2,2,2,5,4,7,2,7,3,7,3,1,1,5,4,4,4,4,2,4,60,60,60,0,60,1,AR,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141690,2,,1,5,2,6,2,5,5,1,4,1,1,2,1,1,59,1,3,3,1,1,0,2,2,2,1,,5,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,2,1,2,1,1,0,85,60,,15,70,40,,15,15,70,,85,85,50,40,60,85,85,85,100,15,15,70,30,85,15,2,1,1,3,3,4,1,2,2,2,3,2,5,7,6,1,4,3,6,1,1,2,8,3,2,2,2,3,4,70,70,70,0,70,2,VA,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141692,2,,1,7,1,7,1,7,7,1,4,1,3,4,1,2,30,5,4,3,2,3,0,2,1,2,1,5,1,1,2,,,,,,,,,,,,2,2,2,2,2,1,2,1,1,0,100,0,,50,50,0,85,0,0,70,50,100,50,70,50,70,85,100,0,85,0,0,100,30,100,0,2,1,1,5,5,4,3,1,1,3,3,3,7,7,7,1,7,2,7,3,2,4,5,2,3,2,3,2,3,100,100,100,0,100,1,FL,0,1,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,141696,2,,1,2,2,4,3,6,1,1,1,7,1,7,7,1,75,1,5,3,1,1,0,1,1,2,1,5,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,2,2,1,1,2,1,80,0,,50,90,0,,30,85,70,80,30,60,30,90,20,70,85,0,85,60,85,85,0,70,65,80,1,1,2,2,1,2,1,4,2,4,2,1,2,1,1,1,1,3,2,1,2,1,8,2,2,2,1,3,2,85,85,85,70,85,2,OR,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141698,2,,1,6,1,6,2,6,5,1,2,1,1,5,1,2,67,1,5,2,2,1,0,2,1,2,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,1,1,0,95,,,0,100,5,95,50,30,60,50,95,95,50,65,70,100,90,95,80,50,0,75,60,50,5,4,1,1,3,2,1,1,2,3,4,2,2,7,1,4,2,7,3,7,2,3,1,9,2,3,2,2,3,4,,,,0,,,MD,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141699,2,,1,,1,4,1,4,6,1,2,4,2,2,2,1,46,1,4,3,2,1,0,2,2,2,1,5,2,2,1,0,0,1,1,0,1,0,0,0,1,0,2,2,2,2,2,1,2,1,1,0,85,,,50,100,0,85,50,50,50,50,50,50,50,50,50,100,50,50,100,50,50,100,100,50,50,1,2,1,2,2,2,5,2,2,4,3,3,2,6,4,1,4,3,4,2,1,2,4,2,2,2,4,4,2,50,50,50,15,50,1,IN,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141700,2,,1,4,7,7,4,6,4,1,4,1,1,7,7,1,48,4,,3,2,2,3,2,2,2,1,1,5,1,1,0,0,1,0,1,1,1,0,1,1,1,2,2,2,1,2,0,,3,6,15,60,,,85,,0,30,40,50,50,0,50,50,50,50,50,100,40,50,50,50,50,70,50,50,0,3,1,1,1,2,3,3,1,1,4,4,2,4,7,1,7,4,4,4,2,1,3,3,3,3,3,3,4,3,100,100,100,0,100,2,SC,,,1,0,1,0,0,0,1,0
ANES2024TimeSeries_20250808,141701,2,,1,4,4,1,5,2,1,2,2,4,1,6,4,1,70,2,2,3,2,2,1,2,1,2,1,2,4,1,4,0,0,0,0,0,1,0,1,0,0,0,2,2,2,2,2,1,1,1,2,85,20,,50,50,50,70,60,70,50,50,40,50,70,70,60,50,100,50,80,50,50,100,70,80,80,80,2,1,1,1,1,1,1,2,1,3,3,2,2,1,1,1,1,3,2,2,1,1,7,2,2,3,2,2,3,70,60,90,50,70,2,KS,1,0,0,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141702,2,,1,3,2,5,1,7,3,1,1,4,2,4,4,2,60,3,3,3,2,1,0,2,1,2,1,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0,2,2,2,1,2,1,1,1,1,70,0,,30,70,0,85,0,40,60,100,0,40,40,85,40,70,0,0,85,40,40,40,30,60,85,60,3,4,3,1,2,1,1,2,2,4,1,1,6,1,1,1,1,3,4,2,1,1,8,3,2,3,1,2,2,85,85,70,50,70,2,PA,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141703,2,,1,6,1,6,2,6,7,1,1,1,2,1,1,1,72,1,2,3,2,1,0,2,1,2,1,3,1,1,2,0,0,1,0,0,1,0,1,0,0,1,2,2,2,2,1,1,2,2,1,0,85,15,,0,90,0,85,85,0,50,50,90,80,0,70,50,100,80,85,95,0,15,85,30,100,20,3,1,1,4,1,1,1,2,2,4,2,1,6,7,2,2,6,1,7,1,1,2,8,2,3,2,2,2,3,90,90,90,25,90,2,UT,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141704,2,,1,6,1,6,2,6,7,2,1,6,1,2,2,1,49,1,5,3,2,1,0,1,2,2,1,3,2,1,2,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,1,2,1,1,15,85,30,,30,70,0,40,40,15,60,40,60,50,60,40,40,85,50,70,60,50,40,60,50,50,60,4,2,2,2,3,3,2,2,2,3,3,3,4,4,2,2,2,2,4,2,1,2,8,3,3,2,2,3,2,50,40,60,15,70,1,FL,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141705,2,,1,2,2,7,2,7,1,2,2,2,2,4,4,2,80,1,3,3,2,1,0,2,2,2,1,,1,1,2,0,0,0,1,0,0,0,0,1,1,0,2,1,1,1,2,1,1,1,1,85,0,,60,85,15,70,50,50,70,70,40,30,3,50,40,40,60,0,70,85,50,60,30,70,70,60,2,1,2,1,1,1,1,2,2,3,3,2,4,2,2,1,1,3,4,2,1,1,7,3,2,3,1,2,2,60,50,,40,40,2,MD,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141706,2,,1,6,1,5,2,6,6,,3,1,4,2,1,1,40,1,2,3,2,1,1,1,1,2,1,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,1,1,40,85,0,,15,85,0,50,50,50,100,50,50,50,50,50,50,85,100,50,50,50,50,100,50,100,50,4,1,1,3,3,5,1,2,2,2,2,2,6,7,2,4,4,3,4,3,1,2,9,2,2,3,2,2,2,50,50,50,0,50,1,MD,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141707,2,,1,6,2,6,2,6,6,1,4,1,2,4,4,2,40,1,3,3,1,1,0,1,2,2,1,4,2,1,4,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,0,85,,,50,85,0,50,50,30,50,70,85,50,50,50,50,50,50,50,85,50,50,85,50,50,70,2,2,2,2,2,2,2,1,1,4,2,2,6,2,4,1,6,3,4,3,3,2,5,3,3,2,2,3,3,50,50,50,15,50,1,MD,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141708,,,1,4,7,1,7,7,1,1,1,7,1,7,1,1,80,2,2,3,2,2,6,2,2,2,1,4,1,1,1,0,0,0,1,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC,,,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141709,2,,1,6,1,5,2,5,7,1,2,1,1,1,1,2,78,1,5,3,1,1,0,1,1,2,1,6,2,1,1,0,0,0,1,0,0,0,1,0,0,0,2,2,2,2,2,1,2,2,1,0,75,,,0,80,0,50,40,60,50,65,75,75,80,20,50,80,75,90,80,70,10,70,10,80,0,4,1,2,4,2,3,1,2,2,2,3,2,5,1,6,2,5,3,6,2,1,2,8,3,3,3,2,3,4,60,60,50,10,50,2,CA,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141710,2,,1,4,2,7,2,7,3,2,2,4,1,6,7,2,69,2,3,3,2,1,0,,2,2,1,,,,,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,2,1,90,0,,10,90,0,80,50,80,80,70,0,40,30,85,40,70,90,0,80,75,80,80,40,65,85,70,2,3,2,2,3,1,2,2,2,3,3,2,,4,4,2,2,3,2,2,2,2,7,3,3,3,3,3,3,80,65,65,65,65,2,MA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141711,2,,1,6,1,5,1,5,6,1,1,1,1,4,4,1,63,1,3,3,2,1,0,1,1,2,1,5,1,1,2,,,,,,,,,,,,2,2,2,2,2,1,2,1,1,40,40,40,,40,70,60,85,50,50,30,85,60,85,100,30,100,100,50,100,100,50,15,15,100,100,15,2,1,3,5,5,5,1,3,3,4,4,2,7,2,7,1,7,5,4,2,1,1,8,3,3,2,2,3,4,100,100,100,15,50,2,GA,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141712,2,,1,2,3,7,3,6,3,1,1,7,1,7,7,2,54,3,5,3,1,1,2,1,2,2,1,5,1,1,3,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,1,1,1,2,1,90,0,,50,90,15,90,30,90,90,90,50,30,35,100,50,90,90,0,90,75,100,90,0,70,90,90,4,3,2,1,1,1,1,2,4,4,3,1,3,1,1,1,1,1,1,2,3,1,8,3,2,2,2,3,2,100,100,100,100,100,2,DC,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141713,2,,1,6,1,7,1,7,7,1,4,1,1,1,1,1,32,1,3,3,1,1,3,1,2,2,1,4,1,1,1,,,,,,,,,,,,2,2,2,2,2,1,2,1,1,0,100,0,,0,100,0,100,50,0,30,50,100,0,50,0,70,85,100,50,100,50,0,,50,50,0,3,1,1,5,5,2,5,1,1,3,2,4,5,1,4,1,4,2,4,2,3,2,8,3,4,3,2,2,4,50,50,50,0,50,1,MD,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141714,2,,1,4,4,7,4,7,1,1,1,7,1,4,6,1,59,1,3,2,2,2,0,2,2,2,1,1,1,1,3,0,0,0,0,1,1,0,0,1,0,1,2,2,2,2,2,1,1,1,1,100,85,,,85,60,85,70,100,85,50,70,60,60,70,40,40,70,50,50,60,50,50,40,85,70,85,1,1,1,1,4,2,1,2,5,2,4,2,4,6,2,2,1,1,2,4,2,3,10,3,3,2,1,2,2,85,85,85,70,85,2,MS,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141715,2,,1,6,1,6,2,6,7,1,4,7,1,2,1,2,80,3,2,2,2,1,0,2,1,2,1,4,1,1,4,0,0,0,1,0,1,0,0,0,0,0,2,2,2,1,2,1,2,1,1,30,85,70,,30,100,50,40,30,15,70,85,85,70,30,30,30,70,70,85,85,15,15,50,70,85,30,4,1,1,4,3,3,2,4,5,4,2,2,5,1,4,1,2,1,7,2,2,1,5,2,2,2,2,2,3,70,50,50,30,70,2,OH,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141716,2,,1,6,1,5,1,6,5,1,6,1,3,4,2,1,60,1,3,3,2,1,0,1,2,2,1,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,0,60,50,,0,85,15,70,50,30,50,50,70,50,50,50,50,70,50,50,85,40,50,50,50,85,50,3,1,1,2,2,3,1,2,2,2,2,2,6,1,4,1,1,3,4,2,1,2,7,3,3,3,1,3,4,85,85,85,30,85,2,MN,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141718,2,,1,4,3,6,2,6,6,1,6,1,4,5,4,2,33,1,2,3,2,3,3,2,1,2,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,50,50,,,,50,50,50,15,50,75,40,60,30,40,40,50,85,15,60,60,15,40,50,50,50,30,3,2,2,2,2,2,2,2,3,4,4,2,3,2,2,2,5,2,7,3,2,1,5,3,3,2,2,4,4,,85,70,50,70,,TX,,,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,141719,2,,1,3,2,6,2,6,3,2,1,5,1,4,3,2,37,1,4,3,2,1,3,1,2,2,3,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,60,0,,40,85,0,40,40,90,70,85,70,60,50,100,60,100,85,0,100,90,90,90,50,60,80,85,2,2,2,2,2,3,2,3,3,3,4,2,4,6,3,1,1,2,3,4,2,2,8,3,2,3,2,3,2,50,50,50,50,50,1,IA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,141720,,,1,6,2,6,2,6,7,1,4,1,1,7,2,2,62,1,3,2,2,1,1,1,1,2,1,5,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM,,,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,141723,2,,1,2,4,5,5,7,1,2,1,1,1,7,7,1,39,1,4,3,2,2,2,1,2,2,1,5,1,1,2,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,60,0,,0,85,0,30,50,50,70,85,0,15,0,50,0,50,50,0,50,50,50,70,0,70,15,70,4,1,1,3,1,1,1,1,1,5,1,1,1,1,1,1,7,2,4,2,1,4,6,4,2,3,1,4,4,85,85,85,85,85,2,SC,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141724,2,,1,4,4,4,2,6,1,,2,1,4,4,6,1,53,1,4,3,2,2,0,2,2,2,1,5,2,1,4,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,1,1,2,1,100,0,,50,60,15,85,60,60,70,60,70,60,70,0,60,60,100,60,70,60,0,60,50,50,50,50,2,3,2,2,2,3,3,3,3,3,3,2,3,1,4,1,7,2,4,2,3,3,9,2,2,2,2,2,2,60,60,60,50,60,2,WI,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,141725,2,,1,2,2,7,2,7,1,1,4,4,1,4,1,2,77,1,4,3,2,1,1,1,1,2,1,5,2,1,1,0,1,1,0,1,1,1,0,1,1,1,2,2,2,2,2,1,1,2,1,50,0,,0,15,0,60,5,50,75,90,90,85,5,60,30,75,65,0,100,90,40,65,0,90,75,75,4,3,1,1,2,3,2,3,2,4,3,1,6,1,1,1,1,1,4,1,1,3,6,3,2,3,1,2,2,85,85,85,45,50,2,CO,1,0,0,1,0,0,0,1,0,0
